Date,Handicap,Series,Race,Div,Boat name,resetTCF,TCFalgo,Scoring,Elapsed time,ETsecs,corrSecs,refTime,RankAppld,Rank,rankDiff,PHRF,rankPHRF,IRC,rankIRC,TCFapplied,TCFactual,TCFdiff,TCFst,pctMvmt,TCFclmp,newTCF
20 Feb,PNR,PNR,r1,A,St Laurence,1,2,1,0:53:42,3222.0,3234.0,3431.0,1.0,1.0,-,,,,,1.004,1.004,0.0,1.065,6.08,1.034,1.013
20 Feb,PNR,PNR,r1,A,Blink,1,2,1,0:56:49,3409.0,3334.0,3431.0,2.0,2.0,-,0.96,1.0,1.3619999999999999,3.0,0.978,0.978,0.0,1.006,2.86,1.006,0.986
20 Feb,PNR,PNR,r1,A,Satellite Spy,1,2,1,1:03:01,3781.0,3338.0,3431.0,3.0,3.0,-,0.885,2.0,,,0.883,0.883,0.0,0.908,2.83,0.908,0.89
20 Feb,PNR,PNR,r1,A,Wedgetail,1,2,1,0:59:16,3556.0,3349.0,3431.0,4.0,4.0,-,0.945,3.0,1.209,2.0,0.9420000000000001,0.9420000000000001,0.0,0.965,2.44,0.965,0.949
20 Feb,PNR,PNR,r1,A,The Guarantee,1,2,1,1:07:10,4030.0,3369.0,3431.0,5.0,5.0,-,0.84,4.0,,,0.836,0.836,0.0,0.851,1.79,0.851,0.84
20 Feb,PNR,PNR,r1,A,Revs,1,2,1,1:04:24,3864.0,3431.0,3431.0,6.0,6.0,-,0.9,8.0,,,0.888,0.888,0.0,0.888,0.0,0.888,0.888
20 Feb,PNR,PNR,r1,A,Black Diamond,1,2,1,1:10:53,4253.0,3444.0,3431.0,7.0,7.0,-,0.807,5.0,1.006,1.0,0.81,0.81,0.0,0.807,-0.37,0.807,0.809
20 Feb,PNR,PNR,r1,A,Magic Trick,1,2,1,1:05:26,3926.0,3490.0,3431.0,8.0,8.0,-,0.875,6.0,,,0.889,0.889,0.0,0.874,-1.69,0.874,0.884
20 Feb,PNR,PNR,r1,A,Helter Skelter,1,2,1,1:08:50,4130.0,3539.0,3431.0,9.0,9.0,-,0.855,9.0,,,0.857,0.857,0.0,0.831,-3.03,0.831,0.849
20 Feb,PNR,PNR,r1,A,Crusader,1,2,1,1:00:55,3655.0,3556.0,3431.0,10.0,10.0,-,0.951,7.0,,,0.973,0.973,0.0,0.939,-3.49,0.944,0.964
20 Feb,PNR,PNR,r1,A,Jive Talkin,1,2,1,1:08:55,4135.0,3597.0,3431.0,11.0,11.0,-,0.857,10.0,,,0.87,0.87,0.0,0.83,-4.6,0.844,0.862
20 Feb,PNR,PNR,r1,B,White Cavalier,1,2,1,1:29:13,5353.0,2938.0,3267.0,1.0,1.0,-,0.65,14.0,,,0.5489999999999999,0.5489999999999999,0.0,0.61,11.11,0.565,0.554
20 Feb,PNR,PNR,r1,B,Haumuri,1,2,1,1:24:15,5055.0,3118.0,3267.0,2.0,2.0,-,0.662,8.0,,,0.617,0.617,0.0,0.646,4.7,0.636,0.623
20 Feb,PNR,PNR,r1,B,Tracer,1,2,1,1:36:47,5807.0,3135.0,3267.0,3.0,3.0,-,0.595,13.0,,,0.54,0.54,0.0,0.563,4.26,0.556,0.545
20 Feb,PNR,PNR,r1,B,Flying Machine,1,2,1,1:11:17,4277.0,3164.0,3267.0,4.0,4.0,-,0.762,5.0,0.941,1.0,0.74,0.74,0.0,0.764,3.24,0.762,0.747
20 Feb,PNR,PNR,r1,B,Gucci,1,2,1,1:10:05,4205.0,3174.0,3267.0,5.0,5.0,-,0.745,2.0,0.963,2.0,0.755,0.755,0.0,0.777,2.91,0.777,0.762
20 Feb,PNR,PNR,r1,B,Stepping Stone,1,2,1,1:11:31,4291.0,3231.0,3267.0,6.0,6.0,-,0.755,3.0,,,0.753,0.753,0.0,0.761,1.06,0.761,0.755
20 Feb,PNR,PNR,r1,B,Airship,1,2,1,1:08:54,4134.0,3245.0,3267.0,7.0,7.0,-,0.753,1.0,,,0.785,0.785,0.0,0.79,0.64,0.79,0.786
20 Feb,PNR,PNR,r1,B,Wiseguy,1,2,1,1:17:41,4661.0,3258.0,3267.0,8.0,8.0,-,0.725,11.0,,,0.6990000000000001,0.6990000000000001,0.0,0.701,0.29,0.701,0.7
20 Feb,PNR,PNR,r1,B,Whistler III,1,2,1,1:14:24,4464.0,3267.0,3267.0,9.0,9.0,-,0.737,6.0,0.95,4.0,0.732,0.732,0.0,0.732,0.0,0.732,0.732
20 Feb,PNR,PNR,r1,B,Testarossa,1,2,1,1:12:16,4336.0,3282.0,3267.0,10.0,10.0,-,0.772,9.0,,,0.757,0.757,0.0,0.754,-0.4,0.754,0.756
20 Feb,PNR,PNR,r1,B,Prime Mover,1,2,1,1:12:13,4333.0,3310.0,3267.0,11.0,11.0,-,0.762,7.0,0.9640000000000001,3.0,0.764,0.764,0.0,0.754,-1.31,0.754,0.761
20 Feb,PNR,PNR,r1,B,Brix,1,2,1,1:21:08,4868.0,3319.0,3267.0,12.0,12.0,-,0.725,16.0,,,0.682,0.682,0.0,0.671,-1.61,0.671,0.679
20 Feb,PNR,PNR,r1,B,After Midnight,1,2,1,1:14:34,4474.0,3333.0,3267.0,13.0,13.0,-,0.725,4.0,,,0.745,0.745,0.0,0.73,-2.01,0.73,0.74
20 Feb,PNR,PNR,r1,B,CU,1,2,1,1:17:11,4631.0,3348.0,3267.0,14.0,14.0,-,0.76,15.0,,,0.723,0.723,0.0,0.706,-2.35,0.706,0.718
20 Feb,PNR,PNR,r1,B,Illusions,1,2,1,1:24:20,5060.0,3354.0,3267.0,15.0,15.0,-,0.675,12.0,0.9179999999999999,5.0,0.6629999999999999,0.6629999999999999,0.0,0.646,-2.56,0.646,0.658
20 Feb,PNR,PNR,r1,B,Titus Canby,1,2,1,1:21:13,4873.0,3440.0,3267.0,16.0,16.0,-,0.69,10.0,,,0.706,0.706,0.0,0.67,-5.1,0.685,0.7
20 Feb,PNR,PNR,r1,B,Incantare,1,2,1,1:23:33,5013.0,3448.0,3267.0,17.0,17.0,-,0.725,18.0,,,0.688,0.688,0.0,0.652,-5.23,0.667,0.682
20 Feb,PNR,PNR,r1,B,Synfinity,1,2,1,1:21:54,4914.0,3538.0,3267.0,18.0,18.0,-,0.72,17.0,,,0.72,0.72,0.0,0.665,-7.64,0.698,0.713
20 Feb,PNR,PNR,r2,A,Satellite Spy,0,2,1,1:04:45,3885.0,3457.0,3562.0,1.0,1.0,-,0.885,1.0,,,0.885,0.89,-0.005,0.917,3.03,0.917,0.899
20 Feb,PNR,PNR,r2,A,Wedgetail,0,2,1,1:01:03,3663.0,3476.0,3562.0,2.0,2.0,-,0.945,2.0,1.209,2.0,0.9440000000000001,0.949,-0.005,0.972,2.42,0.972,0.957
20 Feb,PNR,PNR,r2,A,The Guarantee,0,2,1,1:09:16,4156.0,3491.0,3562.0,3.0,3.0,-,0.84,3.0,,,0.8370000000000001,0.84,-0.003,0.857,2.02,0.857,0.846
20 Feb,PNR,PNR,r2,A,St Laurence,0,2,1,0:57:41,3461.0,3505.0,3562.0,4.0,4.0,-,,,,,1.012,1.013,-0.001,1.029,1.58,1.029,1.019
20 Feb,PNR,PNR,r2,A,Black Diamond,0,2,1,1:13:11,4391.0,3552.0,3562.0,5.0,5.0,-,0.807,4.0,1.006,1.0,0.8059999999999999,0.809,-0.003,0.811,0.25,0.811,0.81
20 Feb,PNR,PNR,r2,A,Revs,0,2,1,1:06:52,4012.0,3562.0,3562.0,6.0,6.0,-,0.9,7.0,,,0.884,0.888,-0.004,0.888,0.0,0.888,0.888
20 Feb,PNR,PNR,r2,A,Magic Trick,0,2,1,1:08:12,4092.0,3617.0,3562.0,7.0,7.0,-,0.875,5.0,,,0.8809999999999999,0.884,-0.003,0.871,-1.47,0.871,0.88
20 Feb,PNR,PNR,r2,A,Blink,0,2,1,1:02:33,3753.0,3700.0,3562.0,8.0,8.0,-,0.96,6.0,1.3619999999999999,3.0,0.98,0.986,-0.006,0.949,-3.75,0.956,0.978
20 Feb,PNR,PNR,r2,A,Crusader,0,2,1,1:04:02,3842.0,3703.0,3562.0,9.0,9.0,-,0.951,8.0,,,0.965,0.964,0.001,0.927,-3.84,0.935,0.954
20 Feb,PNR,PNR,r2,A,Jive Talkin,0,2,1,1:11:37,4297.0,3704.0,3562.0,10.0,10.0,-,0.857,9.0,,,0.863,0.862,0.001,0.829,-3.83,0.836,0.853
20 Feb,PNR,PNR,r2,A,Helter Skelter,0,2,1,1:15:52,4552.0,3864.0,3562.0,11.0,11.0,-,0.855,10.0,,,0.8490000000000001,0.849,0.0,0.783,-7.77,0.824,0.841
20 Feb,PNR,PNR,r2,B,White Cavalier,0,2,1,1:43:39,6219.0,3445.0,3762.0,1.0,1.0,-,0.65,16.0,,,0.5539999999999999,0.554,-0.0,0.605,9.21,0.571,0.56
20 Feb,PNR,PNR,r2,B,Flying Machine,0,2,1,1:18:57,4737.0,3538.0,3762.0,2.0,2.0,-,0.762,2.0,0.941,1.0,0.741,0.747,-0.006,0.794,6.29,0.769,0.754
20 Feb,PNR,PNR,r2,B,Tracer,0,2,1,1:50:02,6602.0,3598.0,3762.0,4.0,3.0,No,0.595,11.0,,,0.542,0.545,-0.003,0.57,4.59,0.561,0.55
20 Feb,PNR,PNR,r2,B,Testarossa,0,2,1,1:19:29,4769.0,3605.0,3762.0,3.0,4.0,No,0.772,4.0,,,0.75,0.756,-0.006,0.789,4.37,0.779,0.763
20 Feb,PNR,PNR,r2,B,Wiseguy,0,2,1,1:27:47,5267.0,3686.0,3762.0,5.0,5.5,No,0.725,9.0,,,0.6940000000000001,0.7,-0.006,0.714,2.0,0.714,0.704
20 Feb,PNR,PNR,r2,B,Brix,0,2,1,1:30:30,5430.0,3686.0,3762.0,6.0,5.5,No,0.725,12.0,,,0.677,0.679,-0.002,0.693,2.06,0.693,0.683
20 Feb,PNR,PNR,r2,B,Gucci,0,2,1,1:22:07,4927.0,3754.0,3762.0,7.0,7.0,-,0.745,3.0,0.963,2.0,0.755,0.762,-0.007,0.764,0.26,0.764,0.763
20 Feb,PNR,PNR,r2,B,After Midnight,0,2,1,1:24:39,5079.0,3758.0,3762.0,12.0,8.0,No,0.725,5.0,,,0.7390000000000001,0.74,-0.001,0.741,0.14,0.741,0.74
20 Feb,PNR,PNR,r2,B,Airship,0,2,1,1:19:47,4787.0,3762.0,3762.0,9.0,9.0,-,0.753,1.0,,,0.78,0.786,-0.006,0.786,0.0,0.786,0.787
20 Feb,PNR,PNR,r2,B,Stepping Stone,0,2,1,1:23:13,4993.0,3769.0,3762.0,10.0,10.5,No,0.755,6.0,,,0.75,0.755,-0.005,0.754,-0.13,0.754,0.755
20 Feb,PNR,PNR,r2,B,Whistler III,0,2,1,1:25:50,5150.0,3769.0,3762.0,8.0,10.5,No,0.737,8.0,0.95,4.0,0.725,0.732,-0.007,0.731,-0.14,0.731,0.732
20 Feb,PNR,PNR,r2,B,Prime Mover,0,2,1,1:22:44,4964.0,3777.0,3762.0,11.0,12.0,No,0.762,7.0,0.9640000000000001,3.0,0.7559999999999999,0.761,-0.005,0.758,-0.39,0.758,0.76
20 Feb,PNR,PNR,r2,B,CU,0,2,1,1:27:49,5269.0,3783.0,3762.0,13.0,13.0,-,0.76,14.0,,,0.716,0.718,-0.002,0.714,-0.56,0.714,0.716
20 Feb,PNR,PNR,r2,B,Titus Canby,0,2,1,1:32:17,5537.0,3875.0,3762.0,15.0,14.0,No,0.69,10.0,,,0.7,0.7,0.0,0.68,-2.86,0.68,0.693
20 Feb,PNR,PNR,r2,B,Haumuri,0,2,1,1:43:43,6223.0,3876.0,3762.0,14.0,15.0,No,0.662,17.0,,,0.62,0.623,-0.003,0.605,-2.89,0.605,0.618
20 Feb,PNR,PNR,r2,B,Synfinity,0,2,1,1:31:26,5486.0,3911.0,3762.0,16.0,16.0,-,0.72,13.0,,,0.713,0.713,0.0,0.686,-3.79,0.692,0.706
20 Feb,PNR,PNR,r2,B,Incantare,0,2,1,1:35:52,5752.0,3922.0,3762.0,17.0,17.0,-,0.725,18.0,,,0.682,0.682,0.0,0.654,-4.11,0.662,0.675
20 Feb,PNR,PNR,r2,B,Illusions,0,2,1,1:39:45,5985.0,3938.0,3762.0,18.0,18.0,-,0.675,15.0,0.9179999999999999,5.0,0.657,0.658,-0.001,0.629,-4.41,0.638,0.651
20 Feb,PNR,PNR,r3,A,St Laurence,0,2,1,1:34:04,5644.0,5751.0,6073.0,2.0,1.0,No,,,,,1.018,1.019,-0.001,1.076,5.59,1.05,1.03
20 Feb,PNR,PNR,r3,A,Blink,0,2,1,1:38:25,5905.0,5775.0,6073.0,1.0,2.0,No,0.96,1.0,1.3619999999999999,3.0,0.972,0.978,-0.006,1.028,5.11,1.007,0.987
20 Feb,PNR,PNR,r3,A,Helter Skelter,0,2,1,1:56:59,7019.0,5902.0,6073.0,3.0,3.0,-,0.855,4.0,,,0.841,0.841,0.0,0.865,2.85,0.865,0.846
20 Feb,PNR,PNR,r3,A,Satellite Spy,0,2,1,1:51:40,6700.0,6023.0,6073.0,4.0,4.0,-,0.885,2.0,,,0.894,0.899,-0.005,0.906,0.78,0.906,0.903
20 Feb,PNR,PNR,r3,A,Revs,0,2,1,1:53:56,6836.0,6070.0,6073.0,6.0,5.0,No,0.9,7.0,,,0.883,0.888,-0.005,0.888,0.0,0.888,0.888
20 Feb,PNR,PNR,r3,A,Wedgetail,0,2,1,1:45:46,6346.0,6073.0,6073.0,5.0,6.0,No,0.945,3.0,1.209,1.0,0.951,0.957,-0.006,0.957,0.0,0.957,0.959
20 Feb,PNR,PNR,r3,A,The Guarantee,0,2,1,1:59:50,7190.0,6082.0,6073.0,7.0,7.0,-,0.84,5.0,,,0.841,0.846,-0.005,0.845,-0.12,0.845,0.847
20 Feb,PNR,PNR,r3,A,Magic Trick,0,2,1,1:55:43,6943.0,6109.0,6073.0,8.0,8.0,-,0.875,6.0,,,0.8759999999999999,0.88,-0.004,0.875,-0.57,0.875,0.877
20 Feb,PNR,PNR,r3,A,Jive Talkin,0,2,1,1:59:52,7192.0,6134.0,6073.0,9.0,9.0,-,0.857,8.0,,,0.8540000000000001,0.853,0.001,0.845,-0.94,0.845,0.849
20 Feb,PNR,PNR,r3,A,Crusader,0,2,1,1:48:11,6491.0,6192.0,6073.0,11.0,10.0,No,0.951,9.0,,,0.955,0.954,0.001,0.936,-1.89,0.936,0.947
20 Feb,PNR,PNR,r3,A,Black Diamond,0,2,1,2:08:14,7694.0,6232.0,6073.0,10.0,11.0,No,0.807,10.0,1.006,2.0,0.804,0.81,-0.006,0.789,-2.59,0.789,0.803
21 Feb,PNR,PNR,r3,B,CU,0,2,1,<raf>,,,,,,,,,,,,,,,,,
21 Feb,PNR,PNR,r3,B,White Cavalier,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
21 Feb,PNR,PNR,r3,B,Incantare,0,2,1,0:40:35,2435.0,1643.0,1709.0,1.0,1.0,-,0.725,9.0,,,0.6759999999999999,0.675,0.001,0.702,4.0,0.695,0.679
21 Feb,PNR,PNR,r3,B,Illusions,0,2,1,0:42:32,2552.0,1661.0,1709.0,2.0,2.0,-,0.675,5.0,0.9179999999999999,5.0,0.65,0.651,-0.001,0.67,2.92,0.67,0.655
21 Feb,PNR,PNR,r3,B,Testarossa,0,2,1,0:36:45,2205.0,1682.0,1709.0,3.0,3.0,-,0.772,2.0,,,0.754,0.763,-0.009,0.775,1.57,0.775,0.767
21 Feb,PNR,PNR,r3,B,Haumuri,0,2,1,0:45:24,2724.0,1683.0,1709.0,4.0,4.0,-,0.662,12.0,,,0.615,0.618,-0.003,0.628,1.62,0.628,0.621
21 Feb,PNR,PNR,r3,B,Tracer,0,2,1,0:51:16,3076.0,1691.0,1709.0,7.0,5.0,No,0.595,13.0,,,0.547,0.55,-0.003,0.556,1.09,0.556,0.553
21 Feb,PNR,PNR,r3,B,Flying Machine,0,2,1,0:37:34,2254.0,1699.0,1709.0,8.0,6.0,No,0.762,4.0,0.941,1.0,0.7490000000000001,0.754,-0.005,0.758,0.53,0.758,0.757
21 Feb,PNR,PNR,r3,B,Whistler III,0,2,1,0:38:46,2326.0,1702.0,1709.0,5.0,7.0,No,0.737,3.0,0.95,3.0,0.721,0.732,-0.011,0.735,0.41,0.735,0.733
21 Feb,PNR,PNR,r3,B,Wiseguy,0,2,1,0:40:28,2428.0,1709.0,1709.0,6.0,8.0,No,0.725,8.0,,,0.6920000000000001,0.704,-0.012,0.704,0.0,0.704,0.705
21 Feb,PNR,PNR,r3,B,Stepping Stone,0,2,1,0:38:11,2291.0,1729.0,1709.0,9.0,9.0,-,0.755,6.0,,,0.743,0.755,-0.012,0.746,-1.19,0.746,0.753
21 Feb,PNR,PNR,r3,B,Gucci,0,2,1,0:37:48,2268.0,1730.0,1709.0,10.0,10.0,-,0.745,1.0,0.963,2.0,0.752,0.763,-0.011,0.754,-1.18,0.754,0.761
21 Feb,PNR,PNR,r3,B,Brix,0,2,1,0:42:46,2566.0,1752.0,1709.0,11.0,11.0,-,0.725,14.0,,,0.674,0.683,-0.009,0.666,-2.49,0.666,0.678
21 Feb,PNR,PNR,r3,B,Prime Mover,0,2,1,0:39:10,2350.0,1786.0,1709.0,12.0,12.0,-,0.762,11.0,0.9640000000000001,4.0,0.75,0.76,-0.01,0.727,-4.34,0.737,0.752
21 Feb,PNR,PNR,r3,B,Titus Canby,0,2,1,0:42:59,2579.0,1787.0,1709.0,13.0,13.0,-,0.69,10.0,,,0.693,0.693,0.0,0.663,-4.33,0.672,0.685
21 Feb,PNR,PNR,r3,B,Airship,0,2,1,0:38:56,2336.0,1838.0,1709.0,14.0,14.0,-,0.753,7.0,,,0.775,0.787,-0.012,0.732,-6.99,0.763,0.78
21 Feb,PNR,PNR,r3,B,Synfinity,0,2,1,0:45:42,2742.0,1935.0,1709.0,15.0,15.0,-,0.72,16.0,,,0.7070000000000001,0.706,0.001,0.624,-11.61,0.685,0.698
21 Feb,PNR,PNR,r3,B,After Midnight,0,2,1,0:44:25,2665.0,1972.0,1709.0,16.0,16.0,-,0.725,15.0,,,0.733,0.74,-0.007,0.641,-13.38,0.718,0.733
21 Feb,PNR,PNR,r4,A,Magic Trick,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
21 Feb,PNR,PNR,r4,A,Crusader,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
21 Feb,PNR,PNR,r4,A,St Laurence,0,2,1,1:05:01,3901.0,4018.0,4471.0,1.0,1.0,-,,,,,1.0290000000000001,1.03,-0.001,1.146,11.26,1.061,1.042
21 Feb,PNR,PNR,r4,A,Satellite Spy,0,2,1,1:21:50,4910.0,4433.0,4471.0,2.0,2.0,-,0.885,2.0,,,0.8959999999999999,0.903,-0.007,0.911,0.89,0.911,0.908
21 Feb,PNR,PNR,r4,A,Revs,0,2,1,1:23:16,4996.0,4436.0,4471.0,3.0,3.0,-,0.9,4.0,,,0.882,0.888,-0.006,0.895,0.79,0.895,0.89
21 Feb,PNR,PNR,r4,A,Blink,0,2,1,1:15:23,4523.0,4464.0,4471.0,5.0,4.0,No,0.96,1.0,1.3619999999999999,3.0,0.981,0.987,-0.006,0.989,0.2,0.989,0.988
21 Feb,PNR,PNR,r4,A,Wedgetail,0,2,1,1:17:43,4663.0,4471.0,4471.0,4.0,5.0,No,0.945,3.0,1.209,1.0,0.951,0.959,-0.008,0.959,0.0,0.959,0.96
21 Feb,PNR,PNR,r4,A,The Guarantee,0,2,1,1:29:14,5354.0,4534.0,4471.0,6.0,6.0,-,0.84,5.0,,,0.841,0.847,-0.006,0.835,-1.42,0.835,0.844
21 Feb,PNR,PNR,r4,A,Black Diamond,0,2,1,1:34:32,5672.0,4554.0,4471.0,7.0,7.0,-,0.807,6.0,1.006,2.0,0.7979999999999999,0.803,-0.005,0.788,-1.87,0.788,0.798
21 Feb,PNR,PNR,r4,A,Jive Talkin,0,2,1,1:29:52,5392.0,4577.0,4471.0,8.0,8.0,-,0.857,7.0,,,0.848,0.849,-0.001,0.829,-2.36,0.829,0.841
21 Feb,PNR,PNR,r4,A,Helter Skelter,0,2,1,1:33:40,5620.0,4754.0,4471.0,9.0,9.0,-,0.855,8.0,,,0.845,0.846,-0.001,0.796,-5.91,0.821,0.838
21 Feb,PNR,PNR,r4,B,Wiseguy,0,2,1,<dnc>,,,,,,,,,,,,,,,,,
21 Feb,PNR,PNR,r4,B,White Cavalier,0,2,1,0:44:11,2651.0,1484.0,1626.0,1.0,1.0,-,0.65,10.0,,,0.56,0.56,0.0,0.614,9.64,0.577,0.566
21 Feb,PNR,PNR,r4,B,Prime Mover,0,2,1,0:35:13,2113.0,1588.0,1626.0,2.0,2.0,-,0.762,3.0,0.9640000000000001,3.0,0.741,0.752,-0.011,0.77,2.39,0.77,0.756
21 Feb,PNR,PNR,r4,B,Titus Canby,0,2,1,0:38:49,2329.0,1595.0,1626.0,8.0,3.0,No,0.69,2.0,,,0.6859999999999999,0.685,0.001,0.698,1.9,0.698,0.687
21 Feb,PNR,PNR,r4,B,Flying Machine,0,2,1,0:35:14,2114.0,1600.0,1626.0,4.0,4.0,-,0.762,4.0,0.941,1.0,0.747,0.757,-0.01,0.769,1.59,0.769,0.762
21 Feb,PNR,PNR,r4,B,Gucci,0,2,1,0:35:09,2109.0,1604.0,1626.0,3.0,5.0,No,0.745,1.0,0.963,2.0,0.748,0.761,-0.013,0.771,1.31,0.771,0.765
21 Feb,PNR,PNR,r4,B,Whistler III,0,2,1,0:36:37,2197.0,1610.0,1626.0,5.0,6.5,No,0.737,5.0,0.95,4.0,0.7190000000000001,0.733,-0.014,0.74,0.95,0.74,0.735
21 Feb,PNR,PNR,r4,B,Testarossa,0,2,1,0:35:00,2100.0,1610.0,1626.0,6.0,6.5,No,0.772,6.0,,,0.757,0.767,-0.01,0.775,1.04,0.775,0.771
21 Feb,PNR,PNR,r4,B,Incantare,0,2,1,0:39:54,2394.0,1625.0,1626.0,9.0,8.0,No,0.725,11.0,,,0.6779999999999999,0.679,-0.001,0.679,0.0,0.679,0.679
21 Feb,PNR,PNR,r4,B,Stepping Stone,0,2,1,0:36:00,2160.0,1626.0,1626.0,7.0,9.0,No,0.755,7.0,,,0.7390000000000001,0.753,-0.014,0.753,0.0,0.753,0.753
21 Feb,PNR,PNR,r4,B,Haumuri,0,2,1,0:44:06,2646.0,1643.0,1626.0,10.0,10.0,-,0.662,12.0,,,0.616,0.621,-0.005,0.615,-0.97,0.615,0.62
21 Feb,PNR,PNR,r4,B,Illusions,0,2,1,0:42:15,2535.0,1660.0,1626.0,11.0,11.0,-,0.675,9.0,0.9179999999999999,5.0,0.65,0.655,-0.005,0.642,-1.98,0.642,0.651
21 Feb,PNR,PNR,r4,B,Brix,0,2,1,0:41:16,2476.0,1678.0,1626.0,12.0,12.0,-,0.725,13.0,,,0.6659999999999999,0.678,-0.012,0.657,-3.1,0.658,0.671
21 Feb,PNR,PNR,r4,B,After Midnight,0,2,1,0:38:47,2327.0,1705.0,1626.0,13.0,13.0,-,0.725,8.0,,,0.725,0.733,-0.008,0.699,-4.64,0.711,0.725
